OrderID,CustomerID,City,Restaurant,Meal,Quantity,OrderValue,PaymentMethod,DeliveryTime(mins),OrderStatus,CustomerName,CustomerGender,CustomerAge,CustomerEmail,LoyaltyTier,CustomerSegment,RestaurantRating,RestaurantBranch,Unit Price,UnitPrice,PackagingType,Delivery Fee,DeliveryFee,DeliveryPersonID,DeliveryPersonRating,DeliveryVehicleType,ReviewComment,RepeatOrder,RefundStatus,SpecialRequest,OrderTime,DayOfWeek,Month,Month2,Year
7563,3511,Uyo,Mr Biggs,Pizza (Large),4,"?10,627.14",Card,86,Delivered,Emmanuel Ali,Male,37,emmanuel.ali@gmail.com,Silver,Student,5,Mall,"?24,300.00",$24.30,Reusable,?612.00,$3.06,1639,4,Bike,Excellent meal,No,Full,Yes,23:51:29,Friday,Aug,8,2024
7564,8842,Uyo,Kilimanjaro,Pizza (Large),3,"?3,505.38",Wallet,72,Delivered,Mary Bello,Female,21,mary.bello@gmail.com,Gold,Working Professional,1,Main,"?17,940.00",$17.94,Bag,?562.00,$2.81,1910,2,Scooter,Excellent meal,Yes,Full,Yes,23:35:41,Tuesday,Apr,4,2022
7570,3465,Uyo,The Place,Pizza (Large),4,"?2,539.10",Transfer,37,Delivered,Emmanuel Brown,Male,51,emmanuel.brown@hotmail.com,Gold,Student,1,Airport,"?21,050.00",$21.05,Bag,?832.00,$4.16,1592,3,Car,Good service,No,Full,No,4:13:50,Wednesday,Jul,7,2023
7574,9210,Lagos,Chicken Republic,Pizza (Large),2,"?4,646.36",Wallet,64,Delivered,Michael Ali,Male,54,michael.ali@outlook.com,Bronze,Family,1,Mall,"?17,930.00",$17.93,Eco-friendly,?256.00,$1.28,1144,1,Car,Not satisfied,No,Full,No,5:26:00,Wednesday,Nov,11,2024
7584,3568,Abuja,Coldstone,Pizza (Large),4,"?4,354.45",Cash,50,Delivered,Emmanuel Brown,Male,20,emmanuel.brown@yahoo.com,Gold,Working Professional,2,Mall,"?17,880.00",$17.88,Eco-friendly,"?1,116.00",$5.58,1451,4,Car,Average experience,Yes,Partial,Yes,19:52:30,Sunday,Mar,3,2022
7598,3987,Port Harcourt,Chopnownow,Pizza (Large),3,"?10,928.97",Wallet,15,Delivered,Mary Brown,Female,21,mary.brown@outlook.com,Silver,Working Professional,2,Mall,"?6,770.00",$6.77,Reusable,?732.00,$3.66,1576,1,Car,Average experience,No,Partial,Yes,4:14:12,Thursday,Oct,10,2023
7605,4144,Ibadan,Chopnownow,Pizza (Large),3,"?14,689.78",Wallet,54,Delivered,John Johnson,Male,55,john.johnson@yahoo.com,Platinum,Working Professional,1,Airport,"?17,890.00",$17.89,Reusable,?228.00,$1.14,1798,2,Car,Not satisfied,No,Partial,No,8:15:59,Tuesday,Mar,3,2024
7607,1076,Lagos,Chicken Republic,Pizza (Large),2,"?10,498.45",Wallet,52,Delivered,Grace Johnson,Male,52,grace.johnson@outlook.com,Gold,Business,5,Downtown,"?18,760.00",$18.76,Bag,"?1,252.00",$6.26,1961,3,Scooter,Late delivery,Yes,None,No,0:51:01,Sunday,Jan,1,2024
7610,9297,Ibadan,Sweet Sensation,Pizza (Large),1,"?12,709.34",Cash,22,Delivered,Mary George,Female,26,mary.george@yahoo.com,Silver,Student,5,Downtown,"?24,290.00",$24.29,Eco-friendly,"?1,074.00",$5.37,1581,1,Car,Late delivery,No,Partial,Yes,9:09:53,Thursday,Oct,10,2024
7617,3625,Ibadan,The Place,Pizza (Large),4,"?12,901.36",Transfer,28,Delivered,Aisha Bello,Male,52,aisha.bello@outlook.com,Gold,Student,2,Airport,"?15,610.00",$15.61,Eco-friendly,"?1,106.00",$5.53,1463,1,Bike,Not satisfied,Yes,Full,No,9:49:04,Wednesday,Sep,9,2022
7632,9234,Benin City,The Place,Pizza (Large),1,"?7,322.28",Cash,23,Delivered,Emmanuel Johnson,Male,36,emmanuel.johnson@outlook.com,Bronze,Student,1,Mall,"?9,270.00",$9.27,Eco-friendly,?522.00,$2.61,1271,3,Scooter,Good service,Yes,None,Yes,20:53:19,Friday,Mar,3,2024
7644,8413,Benin City,Sweet Sensation,Pizza (Large),1,"?7,079.04",Card,33,Delivered,Michael Taylor,Female,44,michael.taylor@yahoo.com,Bronze,Family,2,Airport,"?21,930.00",$21.93,Bag,?726.00,$3.63,1985,2,Bike,Not satisfied,Yes,Partial,Yes,17:38:45,Tuesday,Jun,6,2022
7652,3877,Uyo,Mr Biggs,Pizza (Large),1,"?7,595.10",Cash,77,Delivered,Sarah Adeyemi,Female,26,sarah.adeyemi@outlook.com,Silver,Family,3,Downtown,"?9,690.00",$9.69,Eco-friendly,"?1,166.00",$5.83,1487,3,Car,Not satisfied,Yes,None,Yes,7:00:21,Thursday,Apr,4,2024
7658,1941,Uyo,Mr Biggs,Pizza (Large),1,"?11,693.68",Wallet,36,Pending,John Taylor,Female,26,john.taylor@yahoo.com,Bronze,Family,3,Mall,"?12,730.00",$12.73,Bag,"?1,112.00",$5.56,1129,3,Scooter,Not satisfied,No,None,Yes,17:25:12,Friday,Apr,4,2022
7682,9201,Abeokuta,Mr Biggs,Pizza (Large),1,"?13,822.35",Cash,44,Delivered,John Williams,Male,43,john.williams@hotmail.com,Platinum,Working Professional,5,Downtown,"?22,420.00",$22.42,Eco-friendly,?870.00,$4.35,1982,5,Car,Late delivery,No,Partial,No,19:17:03,Wednesday,Mar,3,2024
7692,2506,Port Harcourt,Sweet Sensation,Pizza (Large),1,"?7,018.27",Card,66,Pending,David Adeyemi,Male,22,david.adeyemi@outlook.com,Gold,Family,1,Mall,"?22,750.00",$22.75,Bag,"?1,356.00",$6.78,1422,2,Bike,Good service,No,Full,No,5:38:15,Monday,Sep,9,2024
7693,3158,Asaba,Mr Biggs,Pizza (Large),4,"?8,777.90",Transfer,33,Delivered,John Bello,Male,30,john.bello@hotmail.com,Bronze,Family,3,Mall,"?11,090.00",$11.09,Bag,"?1,290.00",$6.45,1805,5,Bike,Average experience,No,Full,Yes,15:34:37,Wednesday,Sep,9,2024
7730,9459,Asaba,Mr Biggs,Pizza (Large),3,"?11,027.76",Card,77,Delivered,Aisha Bello,Female,42,aisha.bello@hotmail.com,Gold,Family,2,Mall,"?19,270.00",$19.27,Bag,?904.00,$4.52,1865,4,Scooter,Excellent meal,Yes,Partial,Yes,17:08:29,Thursday,May,5,2023
7751,2721,Port Harcourt,Coldstone,Pizza (Large),1,"?3,588.65",Cash,51,Delivered,Daniel Smith,Male,35,daniel.smith@hotmail.com,Silver,Family,3,Mall,"?16,840.00",$16.84,Bag,?752.00,$3.76,1902,5,Car,Average experience,No,Full,Yes,14:16:46,Sunday,Oct,10,2023
7763,1496,Abuja,Kilimanjoro,Pizza (Large),2,"?4,021.16",Transfer,26,Delivered,Sophia Taylor,Female,19,sophia.taylor@gmail.com,Bronze,Working Professional,3,Downtown,"?22,620.00",$22.62,Bag,?988.00,$4.94,1816,4,Bike,Not satisfied,Yes,Full,Yes,10:07:18,Saturday,Dec,12,2024
7767,7236,Enugu,Coldstone,Pizza (Large),4,"?2,330.07",Card,20,Delivered,Mary Smith,Female,50,mary.smith@yahoo.com,Gold,Working Professional,4,Airport,"?10,090.00",$10.09,Bag,"?1,136.00",$5.68,1416,5,Bike,Good service,Yes,Partial,No,7:52:21,Thursday,Sep,9,2024
7768,2344,Lagos,Kilimanjaro,Pizza (Large),4,"?3,531.39",Card,66,Cancelled,Sarah Johnson,Female,55,sarah.johnson@outlook.com,Platinum,Student,4,Airport,"?13,620.00",$13.62,Eco-friendly,?338.00,$1.69,1029,3,Bike,Good service,Yes,Full,Yes,10:11:32,Wednesday,Mar,3,2022
7786,4003,Abeokuta,Mr Biggs,Pizza (Large),2,"?5,242.88",Cash,83,Delivered,Daniel Brown,Male,18,daniel.brown@hotmail.com,Silver,Business,1,Downtown,"?21,280.00",$21.28,Reusable,?604.00,$3.02,1608,4,Bike,Average experience,Yes,None,No,8:23:38,Sunday,Jun,6,2024
7791,4036,Abeokuta,Kilimanjoro,Pizza (Large),2,"?13,647.46",Transfer,22,Delivered,Mary Ali,Male,44,mary.ali@outlook.com,Gold,Business,4,Airport,"?21,520.00",$21.52,Bag,?202.00,$1.01,1411,4,Scooter,Not satisfied,No,Full,Yes,11:54:37,Saturday,Sep,9,2024
7808,5348,Lagos,Kilimanjaro,Pizza (Large),3,"?13,488.08",Cash,79,Delivered,David Bello,Male,47,david.bello@gmail.com,Gold,Family,3,Main,"?5,140.00",$5.14,Box,?934.00,$4.67,1864,3,Scooter,Not satisfied,Yes,Partial,No,1:26:14,Wednesday,Apr,4,2023
7817,6939,Lagos,Chicken Republic,Pizza (Large),4,"?12,895.45",Cash,56,Delivered,Emmanuel George,Female,56,emmanuel.george@outlook.com,Platinum,Family,1,Airport,"?22,220.00",$22.22,Box,?676.00,$3.38,1149,4,Car,Good service,Yes,Full,No,14:58:12,Wednesday,Jul,7,2022
7824,6931,Lagos,Kilimanjoro,Pizza (Large),3,"?11,746.39",Wallet,82,Delivered,Michael George,Male,20,michael.george@yahoo.com,Bronze,Student,4,Downtown,"?16,740.00",$16.74,Box,?838.00,$4.19,1043,5,Car,Average experience,Yes,Full,Yes,10:46:37,Monday,Jul,7,2023
7843,6958,Enugu,Sweet Sensation,Pizza (Large),2,"?7,856.31",Transfer,87,Delivered,Aisha Williams,Female,37,aisha.williams@yahoo.com,Silver,Working Professional,2,Downtown,"?13,470.00",$13.47,Bag,?992.00,$4.96,1889,5,Bike,Good service,No,Partial,No,17:51:03,Wednesday,Jul,7,2023
7853,1352,Uyo,Kilimanjaro,Pizza (Large),3,"?5,672.27",Card,76,Delivered,John Okoro,Female,47,john.okoro@gmail.com,Platinum,Working Professional,2,Mall,"?22,260.00",$22.26,Eco-friendly,?816.00,$4.08,1406,1,Bike,Not satisfied,No,None,No,10:10:53,Thursday,Sep,9,2024
7863,9298,Asaba,Dominos Pizza,Pizza (Large),2,"?12,599.66",Transfer,19,Delivered,John Taylor,Female,59,john.taylor@gmail.com,Gold,Student,1,Main,"?21,640.00",$21.64,Box,?338.00,$1.69,1756,3,Car,Late delivery,No,Partial,No,9:20:53,Wednesday,Apr,4,2024
7868,1865,Abeokuta,Mr Biggs,Pizza (Large),4,"?9,242.11",Cash,63,Delivered,Sarah Williams,Male,47,sarah.williams@hotmail.com,Platinum,Student,1,Mall,"?21,310.00",$21.31,Bag,?438.00,$2.19,1170,1,Car,Not satisfied,No,Partial,Yes,16:21:50,Friday,Feb,2,2023
7871,6756,Uyo,Chicken Republic,Pizza (Large),3,"?10,025.39",Wallet,11,Delivered,David Bello,Female,32,david.bello@gmail.com,Platinum,Family,1,Downtown,"?20,650.00",$20.65,Box,"?1,076.00",$5.38,1224,3,Car,Average experience,Yes,None,No,17:42:32,Wednesday,Jun,6,2024
7897,7576,Abeokuta,The Place,Pizza (Large),3,"?5,481.90",Transfer,50,Delivered,David Taylor,Male,21,david.taylor@outlook.com,Silver,Family,1,Main,"?22,540.00",$22.54,Eco-friendly,"?1,192.00",$5.96,1469,2,Car,Average experience,No,Full,Yes,22:15:23,Sunday,Oct,10,2022
7898,9903,Benin City,Chopnownow,Pizza (Large),3,"?14,195.79",Wallet,39,Delivered,John Okoro,Female,31,john.okoro@outlook.com,Gold,Student,5,Mall,"?8,290.00",$8.29,Bag,"?1,318.00",$6.59,1745,2,Scooter,Average experience,Yes,Partial,Yes,21:31:30,Saturday,Oct,10,2024
7905,1870,Benin City,Chicken Republic,Pizza (Large),4,"?12,584.12",Card,11,Delivered,Mary George,Male,23,mary.george@yahoo.com,Bronze,Business,5,Airport,"?5,440.00",$5.44,Eco-friendly,?798.00,$3.99,1547,4,Bike,Good service,No,Partial,No,5:12:22,Wednesday,Apr,4,2023
7909,9462,Uyo,Kilimanjoro,Pizza (Large),4,"?9,202.50",Wallet,10,Failed,John Taylor,Male,56,john.taylor@outlook.com,Bronze,Family,3,Airport,"?10,200.00",$10.20,Bag,"?1,176.00",$5.88,1646,4,Car,Late delivery,No,None,Yes,22:27:05,Thursday,Sep,9,2022
7915,1886,Lagos,Sweet Sensation,Pizza (Large),4,"?4,233.86",Card,53,Delivered,Emmanuel Ali,Male,36,emmanuel.ali@outlook.com,Gold,Family,4,Main,"?8,990.00",$8.99,Eco-friendly,?414.00,$2.07,1466,4,Scooter,Good service,Yes,Partial,No,12:21:18,Saturday,Feb,2,2023
7927,1324,Abeokuta,Kilimanjaro,Pizza (Large),2,"?10,895.82",Card,88,Delivered,Grace Taylor,Male,46,grace.taylor@yahoo.com,Gold,Family,5,Downtown,"?22,560.00",$22.56,Box,?818.00,$4.09,1574,4,Bike,Excellent meal,Yes,None,No,22:53:41,Monday,Jul,7,2022
7931,1760,Uyo,Kilimanjaro,Pizza (Large),4,"?12,607.01",Card,26,Delivered,John Adeyemi,Female,30,john.adeyemi@outlook.com,Gold,Student,5,Downtown,"?21,580.00",$21.58,Eco-friendly,?206.00,$1.03,1267,3,Car,Excellent meal,No,Full,Yes,12:52:23,Saturday,Aug,8,2023
7962,8928,Uyo,The Place,Pizza (Large),3,"?4,501.34",Wallet,22,Delivered,Aisha George,Male,36,aisha.george@gmail.com,Bronze,Business,1,Airport,"?19,640.00",$19.64,Box,"?1,022.00",$5.11,1877,2,Car,Late delivery,No,None,No,14:32:18,Monday,Jul,7,2023
7971,9330,Enugu,Coldstone,Pizza (Large),2,"?12,773.13",Card,30,Delivered,Sarah Johnson,Male,27,sarah.johnson@yahoo.com,Gold,Working Professional,3,Downtown,"?5,170.00",$5.17,Box,?454.00,$2.27,1358,5,Scooter,Average experience,Yes,Partial,Yes,3:23:16,Friday,May,5,2022
7982,3985,Abeokuta,Dominos Pizza,Pizza (Large),4,"?6,579.81",Wallet,59,Delivered,Sarah Smith,Female,37,sarah.smith@outlook.com,Gold,Working Professional,5,Main,"?8,910.00",$8.91,Bag,?304.00,$1.52,1507,1,Scooter,Late delivery,Yes,None,No,4:18:03,Saturday,Jan,1,2023
7988,1256,Asaba,Sweet Sensation,Pizza (Large),2,"?7,633.36",Wallet,25,Delivered,Michael Adeyemi,Female,28,michael.adeyemi@yahoo.com,Gold,Student,3,Airport,"?8,630.00",$8.63,Box,?338.00,$1.69,1553,3,Car,Good service,Yes,Partial,No,15:47:07,Sunday,Aug,8,2022
7990,1037,Asaba,Dominos Pizza,Pizza (Large),1,"?4,371.14",Cash,40,Delivered,Sarah Taylor,Female,30,sarah.taylor@gmail.com,Gold,Student,2,Downtown,"?16,960.00",$16.96,Box,?632.00,$3.16,1756,3,Scooter,Good service,No,None,No,3:29:10,Sunday,Jan,1,2024
7991,9652,Lagos,Sweet Sensation,Pizza (Large),2,"?10,053.05",Card,68,Delivered,Daniel Bello,Male,36,daniel.bello@outlook.com,Gold,Business,5,Main,"?4,670.00",$4.67,Reusable,"?1,282.00",$6.41,1112,4,Bike,Good service,No,Partial,Yes,11:39:41,Tuesday,Feb,2,2024
7992,2832,Port Harcourt,The Place,Pizza (Large),2,"?9,766.64",Transfer,40,Delivered,Sarah Okoro,Male,32,sarah.okoro@yahoo.com,Bronze,Working Professional,5,Downtown,"?23,200.00",$23.20,Bag,"?1,004.00",$5.02,1339,5,Scooter,Excellent meal,Yes,Full,No,11:33:42,Monday,Mar,3,2022
7996,5151,Abeokuta,The Place,Pizza (Large),4,"?9,357.68",Transfer,39,Delivered,Sarah Williams,Female,24,sarah.williams@outlook.com,Platinum,Working Professional,2,Downtown,"?4,130.00",$4.13,Bag,?954.00,$4.77,1642,5,Bike,Good service,No,None,Yes,8:37:04,Sunday,Nov,11,2024
8005,7889,Asaba,Kilimanjoro,Pizza (Large),3,"?14,212.92",Wallet,30,Delivered,David Brown,Male,25,david.brown@outlook.com,Platinum,Student,5,Airport,"?3,350.00",$3.35,Box,?730.00,$3.65,1155,5,Bike,Late delivery,No,Partial,No,3:29:23,Thursday,Feb,2,2022
8006,3096,Asaba,Chopnownow,Pizza (Large),2,"?3,927.71",Cash,22,Delivered,Mary Adeyemi,Male,24,mary.adeyemi@hotmail.com,Gold,Family,2,Airport,"?22,970.00",$22.97,Eco-friendly,?544.00,$2.72,1772,1,Scooter,Late delivery,No,None,No,7:42:19,Saturday,Aug,8,2024
8017,3963,Asaba,Coldstone,Pizza (Large),3,"?3,314.14",Cash,62,Delivered,John Smith,Male,22,john.smith@yahoo.com,Silver,Student,4,Mall,"?3,000.00",$3.00,Box,?570.00,$2.85,1518,5,Scooter,Average experience,No,Full,No,19:42:17,Wednesday,Jun,6,2024
8029,4219,Enugu,Dominos Pizza,Pizza (Large),2,"?4,826.30",Card,31,Delivered,Aisha Smith,Female,55,aisha.smith@outlook.com,Silver,Working Professional,1,Airport,"?19,280.00",$19.28,Reusable,"?1,016.00",$5.08,1867,2,Car,Average experience,Yes,Partial,Yes,12:01:41,Tuesday,Aug,8,2022
8030,9983,Abuja,Chopnownow,Pizza (Large),2,"?14,471.93",Wallet,57,Pending,Mary George,Male,59,mary.george@gmail.com,Silver,Business,1,Airport,"?22,490.00",$22.49,Reusable,?960.00,$4.80,1933,3,Scooter,Excellent meal,No,Partial,Yes,22:48:14,Sunday,Oct,10,2024
8050,8838,Lagos,Kilimanjoro,Pizza (Large),4,"?6,453.81",Card,59,Delivered,Mary Bello,Female,57,mary.bello@yahoo.com,Bronze,Family,1,Mall,"?5,740.00",$5.74,Bag,"?1,056.00",$5.28,1649,5,Bike,Good service,No,None,No,23:37:30,Sunday,Nov,11,2022
8085,1071,Enugu,Kilimanjaro,Pizza (Large),4,"?6,699.24",Card,71,Delivered,Grace Adeyemi,Male,38,grace.adeyemi@hotmail.com,Silver,Family,4,Main,"?11,120.00",$11.12,Reusable,?844.00,$4.22,1995,3,Scooter,Not satisfied,No,None,Yes,19:26:10,Friday,Mar,3,2024
8099,9021,Lagos,Mr Biggs,Pizza (Large),1,"?10,926.51",Wallet,46,Delivered,Grace Adeyemi,Male,38,grace.adeyemi@outlook.com,Silver,Business,2,Main,"?16,930.00",$16.93,Reusable,"?1,206.00",$6.03,1437,2,Bike,Late delivery,No,Full,No,4:09:58,Thursday,Jun,6,2024
8103,5865,Asaba,Kilimanjoro,Pizza (Large),1,"?3,621.29",Wallet,27,Delivered,Sophia Ali,Male,58,sophia.ali@yahoo.com,Platinum,Business,3,Mall,"?14,200.00",$14.20,Eco-friendly,?654.00,$3.27,1553,5,Scooter,Good service,Yes,Full,Yes,7:00:17,Sunday,Dec,12,2024
8113,9655,Abuja,Chopnownow,Pizza (Large),4,"?2,199.54",Cash,14,Cancelled,Emmanuel Johnson,Female,34,emmanuel.johnson@hotmail.com,Silver,Family,1,Mall,"?10,720.00",$10.72,Reusable,"?1,136.00",$5.68,1897,5,Bike,Average experience,Yes,Partial,Yes,8:56:27,Saturday,Jun,6,2022
8123,8226,Lagos,Dominos Pizza,Pizza (Large),2,"?8,919.61",Card,39,Delivered,Sophia Adeyemi,Male,35,sophia.adeyemi@yahoo.com,Bronze,Student,2,Main,"?11,450.00",$11.45,Eco-friendly,"?1,014.00",$5.07,1398,5,Scooter,Good service,Yes,Full,No,2:29:25,Friday,Mar,3,2022
8133,9146,Ibadan,Sweet Sensation,Pizza (Large),4,"?12,674.90",Cash,14,Delivered,David Okoro,Female,31,david.okoro@hotmail.com,Silver,Business,3,Main,"?20,340.00",$20.34,Bag,"?1,142.00",$5.71,1440,4,Bike,Good service,No,Full,No,1:16:34,Tuesday,Jul,7,2024
8139,5927,Enugu,Coldstone,Pizza (Large),1,"?3,871.95",Wallet,75,Delivered,Sarah Bello,Male,33,sarah.bello@outlook.com,Platinum,Business,2,Mall,"?6,150.00",$6.15,Bag,?746.00,$3.73,1510,2,Bike,Average experience,Yes,None,Yes,2:42:36,Tuesday,Mar,3,2023
8141,2860,Benin City,Chopnownow,Pizza (Large),4,"?2,508.86",Cash,67,Pending,Grace Ali,Male,53,grace.ali@outlook.com,Silver,Family,2,Main,"?4,520.00",$4.52,Bag,"?1,214.00",$6.07,1550,3,Car,Average experience,No,None,Yes,2:42:04,Monday,Apr,4,2024
8157,5284,Ibadan,Mr Biggs,Pizza (Large),3,"?3,905.79",Cash,59,Delivered,Mary Bello,Male,51,mary.bello@gmail.com,Gold,Working Professional,4,Main,"?24,520.00",$24.52,Eco-friendly,?634.00,$3.17,1190,1,Scooter,Late delivery,No,Full,Yes,12:45:20,Saturday,Jun,6,2024
8158,5483,Asaba,Mr Biggs,Pizza (Large),1,"?10,677.66",Wallet,67,Delivered,Daniel Ali,Male,59,daniel.ali@gmail.com,Bronze,Family,2,Mall,"?16,010.00",$16.01,Box,"?1,038.00",$5.19,1466,5,Bike,Excellent meal,Yes,Full,Yes,1:29:35,Thursday,Jun,6,2024
8175,6947,Lagos,The Place,Pizza (Large),1,"?11,825.54",Wallet,54,Delivered,Mary Ali,Female,51,mary.ali@gmail.com,Platinum,Working Professional,4,Mall,"?8,670.00",$8.67,Eco-friendly,"?1,092.00",$5.46,1577,5,Scooter,Good service,Yes,Partial,No,16:04:13,Sunday,Feb,2,2023
8184,8309,Abeokuta,Kilimanjaro,Pizza (Large),3,"?14,801.76",Transfer,56,Delivered,Sophia Brown,Male,31,sophia.brown@gmail.com,Gold,Business,1,Airport,"?17,450.00",$17.45,Eco-friendly,"?1,222.00",$6.11,1421,3,Scooter,Not satisfied,Yes,Full,Yes,4:13:09,Saturday,Jul,7,2024
8204,4483,Lagos,Mr Biggs,Pizza (Large),2,"?5,427.34",Wallet,53,Delivered,Michael Smith,Male,27,michael.smith@yahoo.com,Silver,Student,3,Mall,"?23,010.00",$23.01,Eco-friendly,?484.00,$2.42,1788,3,Scooter,Not satisfied,Yes,Partial,No,22:21:16,Wednesday,Dec,12,2023
8206,1598,Abuja,Kilimanjaro,Pizza (Large),1,"?10,738.16",Transfer,43,Delivered,Aisha Williams,Female,48,aisha.williams@hotmail.com,Platinum,Working Professional,2,Downtown,"?3,480.00",$3.48,Box,?356.00,$1.78,1117,1,Scooter,Excellent meal,No,None,Yes,3:11:17,Monday,Jun,6,2022
8218,2631,Asaba,Kilimanjaro,Pizza (Large),3,"?11,932.68",Wallet,58,Delivered,Aisha Okoro,Female,18,aisha.okoro@outlook.com,Bronze,Business,5,Mall,"?15,440.00",$15.44,Reusable,?204.00,$1.02,1098,5,Bike,Not satisfied,No,Full,No,0:11:07,Sunday,Dec,12,2023
8241,2241,Enugu,Dominos Pizza,Pizza (Large),4,"?5,727.30",Card,24,Delivered,Emmanuel Brown,Male,24,emmanuel.brown@outlook.com,Platinum,Working Professional,4,Downtown,"?4,510.00",$4.51,Box,?742.00,$3.71,1283,3,Scooter,Good service,No,Partial,Yes,22:16:33,Sunday,Nov,11,2023
8247,8209,Enugu,Kilimanjaro,Pizza (Large),4,"?9,530.39",Card,25,Cancelled,Sarah Ali,Female,47,sarah.ali@hotmail.com,Bronze,Student,4,Main,"?21,510.00",$21.51,Reusable,?306.00,$1.53,1842,1,Scooter,Average experience,No,Full,Yes,19:32:00,Saturday,Apr,4,2022
8251,5091,Port Harcourt,Dominos Pizza,Pizza (Large),1,"?12,598.03",Wallet,42,Cancelled,Sarah Smith,Female,28,sarah.smith@hotmail.com,Bronze,Student,4,Mall,"?20,640.00",$20.64,Box,?426.00,$2.13,1427,2,Scooter,Excellent meal,Yes,None,No,4:45:05,Tuesday,Nov,11,2022
8268,6013,Benin City,Kilimanjoro,Pizza (Large),2,"?11,772.37",Transfer,85,Delivered,Michael George,Male,45,michael.george@gmail.com,Bronze,Working Professional,4,Main,"?13,690.00",$13.69,Reusable,?584.00,$2.92,1484,5,Bike,Good service,No,Partial,Yes,2:43:44,Saturday,Nov,11,2023
8271,5180,Enugu,Sweet Sensation,Pizza (Large),4,"?4,641.01",Card,51,Delivered,Daniel Johnson,Male,43,daniel.johnson@hotmail.com,Silver,Student,4,Airport,"?16,120.00",$16.12,Eco-friendly,?432.00,$2.16,1931,3,Car,Average experience,No,Partial,Yes,17:43:14,Saturday,Sep,9,2022
8274,6640,Ibadan,Coldstone,Pizza (Large),3,"?11,183.38",Wallet,11,Pending,Mary Adeyemi,Female,40,mary.adeyemi@outlook.com,Platinum,Working Professional,4,Main,"?5,300.00",$5.30,Bag,?924.00,$4.62,1866,2,Bike,Not satisfied,Yes,Full,Yes,18:09:59,Monday,Oct,10,2022
8275,7616,Benin City,Kilimanjaro,Pizza (Large),1,"?8,494.92",Wallet,39,Delivered,Emmanuel Williams,Female,51,emmanuel.williams@yahoo.com,Platinum,Working Professional,3,Airport,"?23,860.00",$23.86,Reusable,?360.00,$1.80,1376,3,Car,Good service,No,Full,No,21:51:22,Monday,May,5,2024
8278,2773,Asaba,Coldstone,Pizza (Large),2,"?6,790.52",Cash,11,Delivered,Emmanuel Adeyemi,Male,52,emmanuel.adeyemi@yahoo.com,Silver,Business,2,Airport,"?4,830.00",$4.83,Box,?282.00,$1.41,1187,3,Bike,Good service,No,Full,Yes,7:32:38,Saturday,Mar,3,2023
8289,5535,Asaba,Chicken Republic,Pizza (Large),4,"?13,954.63",Card,21,Delivered,David Adeyemi,Female,18,david.adeyemi@hotmail.com,Gold,Business,4,Downtown,"?12,170.00",$12.17,Eco-friendly,?366.00,$1.83,1152,3,Car,Good service,Yes,None,Yes,20:44:43,Monday,Nov,11,2022
8293,1632,Abuja,Sweet Sensation,Pizza (Large),1,"?12,837.21",Transfer,84,Delivered,Sophia Brown,Female,41,sophia.brown@outlook.com,Bronze,Working Professional,5,Main,"?13,850.00",$13.85,Bag,"?1,280.00",$6.40,1741,3,Bike,Late delivery,No,Partial,No,11:50:31,Monday,Mar,3,2022
8297,2663,Uyo,Coldstone,Pizza (Large),1,"?6,017.14",Card,31,Pending,Mary Bello,Male,22,mary.bello@outlook.com,Platinum,Student,5,Mall,"?5,300.00",$5.30,Box,?822.00,$4.11,1775,4,Scooter,Excellent meal,No,Full,Yes,19:55:35,Saturday,May,5,2024
8299,4872,Port Harcourt,Mr Biggs,Pizza (Large),3,"?4,308.98",Transfer,88,Delivered,Daniel George,Male,37,daniel.george@gmail.com,Silver,Family,2,Downtown,"?21,380.00",$21.38,Eco-friendly,"?1,148.00",$5.74,1960,3,Car,Good service,No,None,Yes,5:14:02,Friday,Apr,4,2022
8349,6967,Uyo,Mr Biggs,Pizza (Large),2,"?3,806.79",Cash,38,Delivered,Mary George,Female,48,mary.george@outlook.com,Silver,Family,2,Downtown,"?11,920.00",$11.92,Bag,"?1,126.00",$5.63,1054,2,Car,Good service,Yes,None,Yes,8:47:19,Friday,Oct,10,2024
8352,2854,Uyo,Kilimanjaro,Pizza (Large),1,"?9,402.75",Card,67,Delivered,Aisha Taylor,Male,27,aisha.taylor@hotmail.com,Silver,Student,1,Main,"?3,010.00",$3.01,Bag,?740.00,$3.70,1990,5,Car,Good service,No,Full,Yes,17:25:00,Sunday,Jan,1,2022
8380,2677,Port Harcourt,Kilimanjaro,Pizza (Large),4,"?6,627.55",Transfer,87,Delivered,Michael Smith,Male,54,michael.smith@yahoo.com,Platinum,Student,1,Mall,"?22,230.00",$22.23,Eco-friendly,"?1,038.00",$5.19,1370,5,Car,Excellent meal,No,Partial,No,17:59:58,Saturday,Jan,1,2024
8406,7010,Uyo,Coldstone,Pizza (Large),3,"?13,690.34",Wallet,64,Delivered,David Ali,Female,27,david.ali@gmail.com,Silver,Family,5,Downtown,"?19,960.00",$19.96,Box,?456.00,$2.28,1131,4,Scooter,Late delivery,No,None,Yes,1:59:19,Sunday,Jun,6,2023
8407,1253,Benin City,Chopnownow,Pizza (Large),3,"?10,433.09",Cash,30,Delivered,Sophia Taylor,Female,26,sophia.taylor@yahoo.com,Gold,Student,3,Downtown,"?17,710.00",$17.71,Box,"?1,102.00",$5.51,1319,2,Bike,Good service,No,None,Yes,13:17:28,Monday,Mar,3,2023
